id,supplier_code,supplier_stock_level,supplier_backorder_eta,MSKU,ASIN,UPC,MPN,supplier_map_price,adjusted_supplier_unit_price,supplier_unit_price,supplier_pack_size,supplier_sold_by_increments,supplier_case_size,supplier_notes,supplier_item_description,supplier_unit_shipping_weight_in_pounds,supplier_status_code,misc1,misc2,misc3,misc4,misc5,supplier_sku,supplier_upcharge_pct,supplier_backorder_qty,brand,MSRP,updated_at,supplier_id,uploaded_at,case_upc,category_code,shelf_life
678484,ID1,2933,NULL,NULL,NULL,00021200010224,NULL,NULL,1.04,3.12,1,3,144,1CT,"Scotch Magic Tape with Dispenser .5x450",NULL,NULL,NULL,NULL,NULL,NULL,NULL,75590,NULL,NULL,Scotch,1.99,"2020-03-11 12:26:34.642152",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678485,ID1,228,NULL,NULL,NULL,00070612100405,NULL,NULL,1.68,5.04,1,3,24,4Z,"Armor All Original Protectant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,75701,NULL,NULL,"Armor All",3.49,"2020-03-11 12:26:34.642217",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678486,ID1,24,NULL,NULL,NULL,00305730165402,NULL,NULL,9.59,28.77,1,3,36,100S,"Advil Ibuprofen Pain Relief Gel Caplets",NULL,NULL,NULL,NULL,NULL,NULL,NULL,84980,NULL,NULL,NULL,15.39,"2020-03-11 12:26:34.642280",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
678487,ID1,763,NULL,NULL,NULL,00021200000041,NULL,NULL,1.51,4.53,1,3,144,1CT,"Scotch Magic Tape 1/2" x 800"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,86177,NULL,NULL,Scotch,2.99,"2020-03-11 12:26:34.642344",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678488,ID1,1338,NULL,NULL,NULL,00021200010309,NULL,NULL,0.85,2.55,1,3,144,"450"","Scotch Transparent Tape with Dispenser .5 x 450",NULL,NULL,NULL,NULL,NULL,NULL,NULL,86223,NULL,NULL,Scotch,1.59,"2020-03-11 12:26:34.642408",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678489,ID1,24,NULL,NULL,NULL,00021200010323,NULL,NULL,1.49,4.47,1,3,72,1CT,"Scotch Double Stick Tape 1/2 in.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,86266,NULL,NULL,Scotch,2.89,"2020-03-11 12:26:34.642472",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678490,ID1,66,NULL,NULL,NULL,00311017100448,NULL,NULL,2.77,8.31,1,3,72,4CT,"Dr Scholls z Calrem 10044",NULL,NULL,NULL,NULL,NULL,NULL,NULL,86800,NULL,NULL,"DR Scholls",4.49,"2020-03-11 12:26:34.642538",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678491,ID1,24,NULL,NULL,NULL,00071641251625,NULL,NULL,1.14,3.42,1,3,144,"2 CT","Sharpie Hi-Lighter Yellow",NULL,NULL,NULL,NULL,NULL,NULL,NULL,87971,NULL,NULL,Sanford,2.49,"2020-03-11 12:26:34.642602",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678492,ID1,0,NULL,NULL,NULL,00036800703360,NULL,NULL,0.87,0.87,1,1,36,100CT,"TopCare Cotton Ball Tripple Size 100CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,89389,NULL,NULL,TopCare,1.99,"2020-03-11 12:26:34.642667",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678493,ID1,24,NULL,NULL,NULL,00036800703377,NULL,NULL,0.86,0.86,1,1,36,300CT,"Top Care Cotton Puffs - Single 300ct",NULL,NULL,NULL,NULL,NULL,NULL,NULL,89397,NULL,NULL,TopCare,1.99,"2020-03-11 12:26:34.642730",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678494,ID1,354,NULL,NULL,NULL,00036800190337,NULL,NULL,1.77,1.77,1,1,24,160CT,"TopCare Premium Cotton Squares 160CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,89419,NULL,NULL,TopCare,3.49,"2020-03-11 12:26:34.642793",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678495,ID1,24,NULL,NULL,NULL,00032700911072,NULL,NULL,2.85,8.55,1,3,24,"18 OZ","HZ BNZA TROP FRT BLND PAROT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,90948,NULL,NULL,Hartz,5.99,"2020-03-11 12:26:34.642857",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678496,ID1,339,NULL,NULL,NULL,00305215007005,NULL,NULL,3.18,9.540000000000001,1,3,12,500S,"Q-Tips Cotton Swabs 500ct",NULL,NULL,NULL,NULL,NULL,NULL,NULL,92827,NULL,NULL,NULL,4.99,"2020-03-11 12:26:34.642921",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678497,ID1,0,NULL,NULL,NULL,00075691002787,NULL,NULL,1.66,4.9799999999999995,1,3,288,1CT,"Singer Deluxe Seam Ripper with Cover Red Handle",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93173,NULL,NULL,Singer,3.29,"2020-03-11 12:26:34.642985",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678498,ID1,24,NULL,NULL,NULL,00075691004453,NULL,NULL,4.05,12.149999999999999,1,3,72,8.5,"Singer Fabric Scissors With Red & White Comfort Grip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93203,NULL,NULL,Singer,7.99,"2020-03-11 12:26:34.643051",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678499,ID1,227,NULL,NULL,NULL,00075691004460,NULL,NULL,3.73,11.19,1,3,72,7,"Singer 7" Salon Shears With Finger Rest & Red/white Comfort Grip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93211,NULL,NULL,Singer,6.99,"2020-03-11 12:26:34.643116",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678500,ID1,78,NULL,NULL,NULL,00075691004477,NULL,NULL,3.89,11.67,1,3,144,6.25,"Singer 6 3/4inch Fabric Scissors With Red/white Comfort Grip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93238,NULL,NULL,Singer,7.49,"2020-03-11 12:26:34.643179",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678501,ID1,177,NULL,NULL,NULL,00075691004484,NULL,NULL,3.53,10.59,1,3,144,3,"Singer 3inch Folding Travel Scissors-Chrome Plated Steel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,93246,NULL,NULL,Singer,6.99,"2020-03-11 12:26:34.643243",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678502,ID1,104,NULL,NULL,NULL,00032700844219,NULL,NULL,2.93,8.790000000000001,1,3,144,1CT,"Hartz Dual Braided Tie Out",NULL,NULL,NULL,NULL,NULL,NULL,NULL,95990,NULL,NULL,Hartz,4.99,"2020-03-11 12:26:34.643307",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678503,ID1,368,NULL,NULL,NULL,00032700820268,NULL,NULL,1.51,4.53,1,3,12,"8 OZ","HZ SM ANIMAL BOTTLE 8 OZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,96075,NULL,NULL,Hartz,4.99,"2020-03-11 12:26:34.643371",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678504,ID1,0,NULL,NULL,NULL,00037000513056,NULL,NULL,1.83,5.49,1,3,24,4.2Z,"Cest Baking Soda and Peroxide Tater",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100005,NULL,NULL,Crest,2.99,"2020-03-11 12:26:34.643435",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678505,ID1,24,NULL,NULL,NULL,00076158986374,NULL,NULL,7.66,22.98,1,3,48,"10 FT","Westminster Ruffin It HI VIS Retrackable 10ft Belt Leash",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100013,NULL,NULL,"Ruffin It",14.99,"2020-03-11 12:26:34.643498",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678506,ID1,0,NULL,NULL,NULL,00075020086822,NULL,NULL,36.21,72.42,1,2,2,"1 EACH","NORELCO SERIES 2300 SHAVER 1 EACH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100021,NULL,NULL,NULL,49.99,"2020-03-11 12:26:34.643562",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678507,ID1,45,NULL,NULL,NULL,00076158986473,NULL,NULL,10.74,32.22,1,3,48,"16 FT","Westminster Ruffin It Hi Vis Retrackable 16ft Belt Leash",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100064,NULL,NULL,"Ruffin It",21.49,"2020-03-11 12:26:34.643628",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678508,ID1,326,NULL,NULL,NULL,00011225138836,NULL,NULL,1.56,4.68,1,3,24,EA,"SD TABLECOVER YELLOW(NEW)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100099,NULL,NULL,NULL,2.99,"2020-03-11 12:26:34.643692",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678509,ID1,30,NULL,NULL,NULL,00070792400913,NULL,NULL,2.38,7.14,1,3,72,1CT,"Faucet Queen Chain Door Guard",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100129,NULL,NULL,"Helping Hand",4.99,"2020-03-11 12:26:34.643756",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678510,ID1,16,NULL,NULL,NULL,00070011206142,NULL,NULL,3.83,11.49,1,3,36,1CT,"NO NONSENSE VERY SHEER TIGHTS NUDE MEDIUM 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100171,NULL,NULL,"No Nonsense",5.99,"2020-03-11 12:26:34.643819",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678511,ID1,21,NULL,NULL,NULL,00070011206166,NULL,NULL,3.83,11.49,1,3,36,1CT,"NO NONSENSE VERY SHEER TIGHTS MIDNIGHT NUDE X LARGE 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100188,NULL,NULL,NULL,5.99,"2020-03-11 12:26:34.643883",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678512,ID1,204,NULL,NULL,NULL,00031600632407,NULL,NULL,2.51,7.529999999999999,1,3,48,2PR,"KIWI HEEL SAVERS 2PR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100201,NULL,NULL,Kiwi,4.99,"2020-03-11 12:26:34.643950",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678513,ID1,96,NULL,NULL,NULL,00011111125186,NULL,NULL,7.12,28.48,1,4,4,22Z,"Dove Body Wash Cool Exfoilating",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100315,NULL,NULL,Dove,11.49,"2020-03-11 12:26:34.644013",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678514,ID1,78,NULL,NULL,NULL,00011111079731,NULL,NULL,7.12,28.48,1,4,4,22Z,"Dove Body Wash Coconut Milk",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100358,NULL,NULL,Dove,11.49,"2020-03-11 12:26:34.644077",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678515,ID1,0,NULL,NULL,NULL,00031604029531,NULL,NULL,6.41,19.23,1,3,24,80CT,"NATURE'S MADE ENERGY B-12 ADULT GUMMIES 80 COUNT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100374,NULL,NULL,Naturemade,10.29,"2020-03-11 12:26:34.644244",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678516,ID1,24,NULL,NULL,NULL,00070485109239,NULL,NULL,2.41,28.92,1,12,12,3PK,"Reynolds Cake Pan 8x8 3pk",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100390,NULL,NULL,Reynolds,4.99,"2020-03-11 12:26:34.644310",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678517,ID1,24,NULL,NULL,NULL,00070485193108,NULL,NULL,2.41,28.92,1,12,12,3PK,"Reynolds Pizza Pan Round 3pk",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100412,NULL,NULL,Reynolds,4.99,"2020-03-11 12:26:34.644374",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678518,ID1,11,NULL,NULL,NULL,00070011203004,NULL,NULL,6.98,20.94,1,3,24,1CT,"NO NONSENSE NO SEAMLES LEGGINGS SMALL/BLACK 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100420,NULL,NULL,"No Nonsense",10.99,"2020-03-11 12:26:34.644439",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678519,ID1,8,NULL,NULL,NULL,00070011203011,NULL,NULL,6.98,20.94,1,3,24,ICT,"NO NONSENSE NO SEAMLESS LEGGINGS MED/BLACK 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100447,NULL,NULL,"No Nonsense",10.99,"2020-03-11 12:26:34.644503",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678520,ID1,0,NULL,NULL,NULL,00070011203028,NULL,NULL,6.98,20.94,1,3,24,1CT,"NO NONSENSE NO SEAMLESS LEGGINGS LARGE/BLACK 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100455,NULL,NULL,"No Nonsense",10.99,"2020-03-11 12:26:34.644566",30,"2020-06-25 16:25:15.784565",NULL,NULL,NULL
678521,ID1,0,NULL,NULL,NULL,00070011203035,NULL,NULL,6.4,19.200000000000003,1,3,24,1CT,"NO NONSENSE NO SEAMLESS LEGGINGS XL/BLACK 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100471,NULL,NULL,"No Nonsense",10.99,"2020-03-11 12:26:34.644634",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678522,ID1,27,NULL,NULL,NULL,00602406602873,NULL,NULL,8.54,25.619999999999997,1,3,3,"17 Z","Village Candle Congrats / Special Occasion Bowl Candle 17oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100501,NULL,NULL,"Village Candle",16.99,"2020-03-11 12:26:34.644716",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678523,ID1,18,NULL,NULL,NULL,00602406634034,NULL,NULL,12.73,38.19,1,3,3,"26 Z","Village Candle Sea Salt Cucumber Jar Candle 26oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100536,NULL,NULL,"Village Candle",24.99,"2020-03-11 12:26:34.644781",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678524,ID1,0,NULL,NULL,NULL,00810117031084,NULL,NULL,4.04,16.16,1,4,24,4.7Z,"Schmidts Kids Toothpaste Watermelon Strawberry",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100544,NULL,NULL,Schmidts,6.49,"2020-03-11 12:26:34.644848",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678525,ID1,24,NULL,NULL,NULL,00602406632610,NULL,NULL,12.73,38.19,1,3,3,"26 Z","Village Candle Secluded Dunes Jar Candle 26oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100552,NULL,NULL,"Village Candle",24.99,"2020-03-11 12:26:34.644921",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678526,ID1,82,NULL,NULL,NULL,00070011203158,NULL,NULL,6.4,19.200000000000003,1,3,24,1CT,"NO NONSENSE NO SEAMLESS SLIP  SHORT SMALL/BLACK 4-10 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100560,NULL,NULL,"No Nonsense",9.99,"2020-03-11 12:26:34.644988",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678527,ID1,9,NULL,NULL,NULL,00602406634027,NULL,NULL,10.11,30.33,1,3,3,"16 Z","Village Candle Sea Salt Cucumber Jar Candle 16oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100579,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.645052",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678528,ID1,6,NULL,NULL,NULL,00602406632597,NULL,NULL,10.11,30.33,1,3,3,"16 Z","Village Candle Secluded Dunes Jar Candle 16oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100587,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.645116",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678529,ID1,24,NULL,NULL,NULL,00602406634010,NULL,NULL,7.36,22.080000000000002,1,3,3,"11 Z","Village Candle Sea Salt Cucumber Jar Candle 11oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100609,NULL,NULL,"Village Candle",14.79,"2020-03-11 12:26:34.645180",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678530,ID1,104,NULL,NULL,NULL,00070011203165,NULL,NULL,6.4,19.200000000000003,1,3,24,1CT,"NO NONSENSE NO SEAMLESS SLIP SHORT/MED /BLACK 4-10 1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100617,NULL,NULL,"No Nonsense",9.99,"2020-03-11 12:26:34.645247",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678531,ID1,132,NULL,NULL,NULL,00070011203172,NULL,NULL,6.4,19.200000000000003,1,3,24,1CT,"NO NONSESNE NO SEAMLESS SLIP SHORT/LARGE/BLACK 4-10  1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100641,NULL,NULL,"No Nonsense",9.99,"2020-03-11 12:26:34.645311",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678532,ID1,66,NULL,NULL,NULL,00070011203189,NULL,NULL,6.4,19.200000000000003,1,3,24,1CT,"NO NONSENSE NO SEAMLESS SLIP SHORT X-LARGE/BLACK 4-10  1CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100651,NULL,NULL,"No Nonsense",9.99,"2020-03-11 12:26:34.645375",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678533,ID1,0,NULL,NULL,NULL,00810117031077,NULL,NULL,4.04,16.16,1,4,24,4.7Z,"Schmidts Kids Toothpaste Mint Berry",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100676,NULL,NULL,Schmidts,6.49,"2020-03-11 12:26:34.645439",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678534,ID1,18,NULL,NULL,NULL,00859139006502,NULL,NULL,4.04,12.120000000000001,1,3,24,4.7Z,"Schmidts Toothpaste Coconut LIme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100706,NULL,NULL,Schmidts,6.49,"2020-03-11 12:26:34.645502",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678535,ID1,24,NULL,NULL,NULL,00070485414937,NULL,NULL,3.79,45.480000000000004,1,12,12,2PK,"Reynolds Cup Cake Liners with Lids 2pk",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100757,NULL,NULL,Reynolds,6.99,"2020-03-11 12:26:34.645566",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678536,ID1,24,NULL,NULL,NULL,00071249343265,NULL,NULL,7.41,22.23,1,3,72,.28Z,"LOREAL LASH PARADISE WASHABLE BLACKEST BLACK .28Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100765,NULL,NULL,"L'Oreal Cosm",11.39,"2020-03-11 12:26:34.645629",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678537,ID1,24,NULL,NULL,NULL,00071249343272,NULL,NULL,7.41,22.23,1,3,72,.28Z,"LOREAL LASH PARADISE WASH BLACK BROWN .28Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100773,NULL,NULL,"L'Oreal Cosm",11.39,"2020-03-11 12:26:34.645693",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678538,ID1,12,NULL,NULL,NULL,00026851830801,NULL,NULL,2.78,8.34,1,3,24,24OZ,"8 IN 1 DG COMPLETE STAIN ODOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100803,NULL,NULL,NULL,4.99,"2020-03-11 12:26:34.645757",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678539,ID1,53,NULL,NULL,NULL,00071249341223,NULL,NULL,8.08,8.08,1,1,12,2,"LOREAL ROOT COVER UP LIGHT GOLDEN BROWN 2Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100811,NULL,NULL,L'Oreal,12.99,"2020-03-11 12:26:34.645830",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678540,ID1,67,NULL,NULL,NULL,00071249341506,NULL,NULL,8.08,8.08,1,1,12,2Z,"LOREAL ROOT COVER UP LIGHT BROWN 2Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100846,NULL,NULL,L'Oreal,12.99,"2020-03-11 12:26:34.645898",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678541,ID1,961,NULL,NULL,NULL,00017000068107,NULL,NULL,4.47,13.41,1,3,12,3.25Z,"Dry Idea Unscented Antiperspirant Deodorant",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100854,NULL,NULL,"Dry Idea",7.19,"2020-03-11 12:26:34.645963",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678542,ID1,47,NULL,NULL,NULL,00071249318577,NULL,NULL,8.08,8.08,1,1,12,2Z,"LOREAL ROOT COVER UP BLACK 2Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100862,NULL,NULL,NULL,12.99,"2020-03-11 12:26:34.646027",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678543,ID1,40,NULL,NULL,NULL,00381370038023,NULL,NULL,4.24,12.72,1,3,24,8Z,"Aveeno Baby Calming Comfort Bath 8Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100870,NULL,NULL,Aveeno,6.89,"2020-03-11 12:26:34.646091",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678544,ID1,24,NULL,NULL,NULL,00602406632573,NULL,NULL,7.36,22.080000000000002,1,3,3,"11 Z","Village Ccandle Secluded Dunes Jar Candle 11oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100889,NULL,NULL,"Village Candle",14.79,"2020-03-11 12:26:34.646154",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678545,ID1,232,NULL,NULL,NULL,00037000143437,NULL,NULL,24.79,74.37,1,3,12,28CT,"Align Digestve Caps 28CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100927,NULL,NULL,Align,39.89,"2020-03-11 12:26:34.646218",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678546,ID1,0,NULL,NULL,NULL,00091093940809,NULL,NULL,4.23,4.23,1,1,24,9CT,"DINGO BOOMERANGS with chicken 9ct",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100935,NULL,NULL,NULL,6.99,"2020-03-11 12:26:34.646282",30,"2020-03-30 07:04:05.273627",NULL,NULL,NULL
678547,ID1,0,NULL,NULL,NULL,00615650991174,NULL,NULL,4.63,13.89,1,3,20,12.5Z,"DINGO STRIPS WITH CHICKEN & SWEET POTATO FLAVOR",NULL,NULL,NULL,NULL,NULL,NULL,NULL,100986,NULL,NULL,NULL,7.99,"2020-03-11 12:26:34.646346",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678548,ID1,47,NULL,NULL,NULL,00072745975592,NULL,NULL,6.99,20.97,1,3,5,"8 Z","Full Moon Natural Cage Free Duck Jerky 8oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101109,NULL,NULL,"Full Moon",13.99,"2020-03-11 12:26:34.646410",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678549,ID1,24,NULL,NULL,NULL,00072745975394,NULL,NULL,6.99,20.97,1,3,5,"8 Z","Full Moon Organic Beef Jerky 8oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101117,NULL,NULL,"Full Moon",13.99,"2020-03-11 12:26:34.646474",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678550,ID1,23,NULL,NULL,NULL,00072745975608,NULL,NULL,6.99,20.97,1,3,5,"10 Z","Full Moon Organic Chicken Jerky 10oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101125,NULL,NULL,"Full Moon",13.99,"2020-03-11 12:26:34.646538",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678551,ID1,0,NULL,NULL,NULL,00071662112059,NULL,NULL,4.3,12.899999999999999,1,3,6,10CT,"Crayola Washable Kids Paint",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101230,NULL,NULL,Crayola,7.99,"2020-03-11 12:26:34.646602",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678552,ID1,22,NULL,NULL,NULL,00075656001282,NULL,NULL,1.06,3.18,1,3,72,EA,"JA-RU BALLOONS ASST",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101257,NULL,NULL,Ja-Ru,2.29,"2020-03-11 12:26:34.646666",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678553,ID1,210,NULL,NULL,NULL,00052092003155,NULL,NULL,4.19,62.85000000000001,1,15,15,2CT,"Handi Foil Crisp Bake Cookie Sheets",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101389,NULL,NULL,"Handi - Foil",7.99,"2020-03-11 12:26:34.646730",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678554,ID1,0,NULL,NULL,NULL,00070922311157,NULL,NULL,3.19,9.57,1,3,10,"14 OZ","MOTH FLAKES 14Z 14 OZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101400,NULL,NULL,Enoz,5.99,"2020-03-11 12:26:34.646796",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678555,ID1,54,NULL,NULL,NULL,00381519186493,NULL,NULL,4.52,13.559999999999999,1,3,6,"16 OZ","Aussie Conditioner Kids Coconut Detangler 16 Oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101516,NULL,NULL,Aussie,6.99,"2020-03-11 12:26:34.646861",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678556,ID1,79,NULL,NULL,NULL,00051131760707,NULL,NULL,1.78,5.34,1,3,48,3CT,"Post-It Lined 3x3 Inch Yellow Post-It Notes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101524,NULL,NULL,Post-It,3.49,"2020-03-11 12:26:34.646925",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678557,ID1,0,NULL,NULL,NULL,00077326830925,NULL,NULL,2.94,8.82,1,3,24,4.2Z,"Toms of Maine Childrens Fluoride Toothpaste Silly Strawberry 4.2 ounce",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101540,NULL,NULL,"Tom's of Maine",4.79,"2020-03-11 12:26:34.646991",30,"2020-07-15 10:12:07.554715",NULL,NULL,NULL
678558,ID1,6,NULL,NULL,NULL,00071249340936,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA EFFECTS BLEACH",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101583,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.647055",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678559,ID1,24,NULL,NULL,NULL,00051115036811,NULL,NULL,3.38,10.14,1,3,36,1CT,"Scotch Safe Mask Tape 1"",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101613,NULL,NULL,Scotch,6.29,"2020-03-11 12:26:34.647119",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678560,ID1,69,NULL,NULL,NULL,00075656004177,NULL,NULL,0.93,2.79,1,3,144,EA,"JA-RU ARMY COMMAND TOY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101621,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.647183",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
